"run_id","condition","rt","url","trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject","age","gender","gender_rt","attention_check2","attention_check2_rt","cog_practice","CS_rt","cog_practice1","cog_practice2","cog_practice3","cog_load_response8","attention_check1","attention_check1_rt","scenario","test_condition","InJu1","InJu1_rt","InJu1_trial1","InJu1_trial2","InJu1_trial3","cog_load_response0","conf1","ca1","sw1","rsn1","ca2","sw2","rsn2","ca3","sw3","rsn3","CS","CS_trial1","CS_trial2","CS_trial3","reason","InJu2","InJu2_rt","InJu2_trial1","InJu2_trial2","InJu2_trial3","cog_load_response5","conf2","previous_experience","final_comments","responses","stimulus","button_pressed","key_press","response","gender_other","preview","cog_practice_trial_number","InJu1_trial_number","CS_trial_number","InJu2_trial_number","Ju1_bin","Ju2_bin","InCS","j1","j2","j3","j4","j5","j6","ch1","ch2","ch3","ch4","ch5","Rch1","Rch2","Rs_changed","Rs_changed_tot","changed","changed_tot","rs1","rs2","rs3","rs4","rs5","rs6","rs1_bin","rs2_bin","rs3_bin","reason_always"
705,"cog_load","4898","debriefing_form.html","external-html",54,321847,"0.0-7.0","54a7516dfdf99b7cd759d22b","618b9cbf713205f8e1c56ef0","618c253efddd689f3def1701","69gl8t89nf04fpy","46",0,1558.39999997616,1,15370.1000000238,"1","10192.800000011921",1,0,0,"1",8,10830.8000000119,"Incest","cog_load","1","17955.400000035763",1,0,0,"`1",6,0,1,1,0,0,0,0,0,1,"2",1,0,0,"morally, it is wrong","1","6629.399999976158",1,0,0,"1",7,"no","no","""","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,TRUE,2,"unstated","no reason","reason","no reason","reason","unstated","no reason","reason","no reason",FALSE
349,"cog_load","1770.1000000014901","debriefing_form.html","external-html",67,334447,"0.0-7.0","558afc18fdf99b7dfef4d84e","618b9cbf713205f8e1c56eef","618bf9ec288394863fcde5ba","vnu7lbvyn5kmf4z","32",1,1146.19999999925,1,11429.6000000015,"2","14553.700000001118",1,0,0,"1",8,18777.7000000011,"Trolley","cog_load","4","5890.0999999996275",0,0,3,"3",6,0,1,1,0,1,1,0,1,2,"0",1,0,0,NA,"4","13352.300000000745",1,0,0,"1",6,"no","no","""","""","""","""","""",NA,NA,1,3,1,1,"neutral","neutral","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","not wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,0,"unstated","no reason","no reason","2","unstated","unstated","no reason","no reason","2",FALSE
879,"control","5041.700000047684","""","html-slider-response",11,125449,"0.0-4.0-3.0-3.0","559d9916fdf99b1e2b2dc6b8","618b9cbf713205f8e1c56f02","618c4799d399455893297a3a","c73yubqyx0m3vo8","68",0,2164.79999995232,1,25187.4000000954,NA,NA,NA,NA,NA,NA,8,20071.7999999523,"Incest","control","1","6182.099999904633",1,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<p>How confident are you about your judgement?</p><p>(1 = Not at all Confident; 7 = Extremely Confident)</p>","""","""","7",NA,NA,NA,1,NA,NA,"wrong",NA,NA,"wrong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
782,"cog_load","null","""","html-slider-response",38,272682,"0.0-4.0-1.0-4.0-2.0-2.0","55aa6c2ffdf99b632940aaaa","618b9cbf713205f8e1c56f02","618c3306327fe2dc3bb66dbb","xl1uo6eoloaynka","84",0,2380.89999997616,1,17922.5,"1","7271.600000023842",1,0,0,"2",8,33428.1000000238,"Incest","cog_load","null","null",0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<video autoplay muted><source src='video/num_scroll_test8.mp4' type='video/mp4'></video><br><p>How would you rate the behaviour of Julie and Mark?</p><p>(1 = Morally Wrong; and 7 = Morally Right)</p>","""","""","null",NA,NA,1,3,NA,NA,"null",NA,NA,"null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
864,"cog_load","10009.699999999255","""","survey-text",60,1034642,"0.0-6.0","55b0eabffdf99b2228330785","618b9cbf713205f8e1c56f02","618c41e391b1733eea1f2e42","6husm71n0gmds24","67",0,1621.80000000075,1,8871.09999999776,"2","18042.5",1,0,0,"1",8,6705.70000000298,"Jennifer","cog_load","7","4106",0,2,0,"3",5,0,0,0,0,0,0,0,0,0,"2",1,0,0,"Jennifer wasn't starving.  She was already a vegetarian.  There was absolutely NO reason for her to eat the flesh of another human being.","1","18262.10000000149",1,0,0,"0",6,"I don't think so.","none","{""Q0"":""none""}","""","""","""","""",NA,NA,1,2,1,1,"right","wrong","It's wrong and I can provide a valid reason.","not wrong","wrong","wrong","wrong","wrong","wrong",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
681,"cog_load","52914.09999999404","debriefing_form.html","external-html",54,487719,"0.0-7.0","55bfa58afdf99b339da508c2","618b9cbf713205f8e1c56f02","618c21cf10c21af63433f639","q45qd15x9bd2zwt","58",0,3372.90000000596,1,35046.3000000119,"0","5043.20000000298",1,0,0,"1",8,15765.799999997,"Jennifer","cog_load","1","5291.5",1,0,0,"2",4,0,0,0,0,0,0,1,0,0,"2",1,0,0,"If she's a vegetarian for moral reasons, then eating the dead flesh of a human is equally as wrong as that of an animal, regardless of how the person died.","1","4497.0999999940395",1,0,0,"1",5,"no","no","""","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
772,"cog_load","3496","""","survey-text",53,286032,"0.0-6.0","55cfefc334e9060012e573c0","618b9cbf713205f8e1c56efc","618c2edf0897e9a4992f2176","6wgmwdvowbjagz5","67",1,1592,1,26913,"1","4798.999999999971",1,0,0,"0",8,14218,"Heinz","cog_load","1","9172",1,0,0,"1",6,0,0,0,0,1,0,0,1,0,"2",1,0,0,"He doesn’t have to make such a big profit","1","6863",1,0,0,"0",6,"No","no","{""Q0"":""no""}","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","not wrong","not wrong","wrong","wrong",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
669,"control","7736.899999976158","debriefing_form.html","external-html",27,186870,"0.0-7.0","5615777c7ffc8a000a811c61","618b9cbf713205f8e1c56efc","618c1fab8801bc7ce2b36b36","jcpvcqhd9twp7no","60",1,1611.79999995232,1,4812.89999997616,NA,"5559.700000047684",NA,NA,NA,NA,8,10166.6000000238,"Heinz","control","2","5545",1,0,0,NA,6,0,0,0,0,1,0,0,1,0,"2",1,0,0,"it's wrong not to help save someone's life. Druggist could have offered payment plan, barter, etc. He was taking advantage. No one should refuse someone else lifesaving medication","2","5729.100000023842",1,0,0,NA,7,"yes, pretty common on mturk and prolific","progress bar next time pls","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","not wrong","not wrong","wrong","wrong",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
908,"control","7212.39999999851","debriefing_form.html","external-html",27,314830,"0.0-7.0","5662218473ac8700058095b1","618b9cbf713205f8e1c56efc","618c4ba3f6d4a26719a55bd3","l2ta12fy5z0q5qh","63",1,1683.39999999851,1,14146.1999999955,NA,"7411.60000000149",NA,NA,NA,NA,8,17971.3999999985,"Heinz","control","1","8275.29999999702",1,0,0,NA,2,0,1,0,0,1,0,0,1,0,"2",1,0,0,"The premis that the druggist needs to make a living is faulty. While it is true, the taking of the drug does not mean the druggist is unable to make a living. It means his living is not as affluent as he would like it to be. The degredation of the druggist lifestyle does not justify the death of Heinz's wife.","1","5745.39999999851",1,0,0,NA,3,"No.","The druggist is a bastard.","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","not wrong","wrong","wrong",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
711,"cog_load","24588.799999952316","debriefing_form.html","external-html",54,288601,"0.0-7.0","56e95c069eb018000a3c2110","618b9cbf713205f8e1c56f02","618c25cc3eb47bafbe1f2b66","v6qtr4k951gqkol","60",0,1268.70000004768,1,11149.2999999523,"0","3377.8000000715256",1,0,0,"1",8,5516.39999997616,"Trolley","cog_load","1","7773.899999976158",1,0,0,"1",6,0,1,0,0,1,0,0,0,0,"2",1,0,0,"Paul committed murder to save someone else's life. The fat man was innocent. Human life can't be quantified and weighed out, like 5 to 1. Murdering people is wrong, period.","1","3996.2000000476837",1,0,0,"1",6,"Sort of. Versions of the trolley problem are all over the internet. Never saw a version that involved pushing a fat person, though","""","""","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","wrong","wrong","wrong",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
38,"control","19786","debriefing_form.html","external-html",27,196077,"0.0-7.0","56f2ad34ed0cf6000691331f","618b9cbf713205f8e1c56f1c","618bbd5fe17df900c517aaad","z1vzgndwj9n5a8k","45",0,2771.29999999702,1,11772.5,NA,"4500.79999999702",NA,NA,NA,NA,8,11690.5,"Incest","control","1","5671.79999999702",1,0,0,NA,7,0,0,0,0,0,0,1,0,0,"2",1,0,0,"they are brother and sister","1","3259.199999988079",1,0,0,NA,7,"no","no","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
614,"control","38350","debriefing_form.html","external-html",27,568725,"0.0-7.0","571c944ee1d2ec0012a68677","618b9cbf713205f8e1c56f02","618c18325b7b0a1f28b7b487","r5d4rzc6scclt5l","61",0,1968,1,19214,NA,"7866",NA,NA,NA,NA,8,31361,"Jennifer","control","1","8644",1,0,0,NA,7,0,0,0,0,0,0,0,0,0,"2",1,0,0,"The deceased person donated their body for scientific study; they did not agree to be anyone's meal.  Jennifer did not have authorization for what she did and she treated the deceased person's body without respect in an unethical fashion.","1","6029",1,0,0,NA,7,"No.","No.","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
952,"control","2656.300000011921","debriefing_form.html","external-html",27,251476,"0.0-7.0","57223b1c01ed330011374d93","618b9cbf713205f8e1c56efc","618c60069264df6ccc8f9931","2otc97fntsct64b","62",1,2830.29999999702,1,6387.89999999106,NA,"5759.699999988079",NA,NA,NA,NA,8,16418.8000000119,"Heinz","control","4","12729",1,0,0,NA,5,0,1,0,0,1,0,0,0,0,"2",1,0,0,"Someone was dying and he could get paid later","1","3025.0999999940395",1,0,0,NA,7,"no","no","""","""","""","""","""",NA,NA,NA,1,1,1,"neutral","wrong","It's wrong and I can provide a valid reason.","not wrong","not wrong","not wrong","wrong","wrong","wrong",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
566,"cog_load","2509.800000011921","""","survey-text",67,385952,"0.0-6.0","5727d93522e522000e7a0a3c","618b9cbf713205f8e1c56f05","618c110386102b520bffb353","g64mgrllzu466hr","50",1,1421.79999998212,1,14238.599999994,"2","13955.09999999404",0,2,0,"1",8,21074.599999994,"Heinz","cog_load","1","7253.5",0,2,0,"3",5,0,0,0,0,1,0,0,1,0,"2",1,0,0,"Because someones life was in jeopardy","1","18871.30000001192",1,0,0,"2",2,"no","""","{""Q0"":""}","""","""","""","""",NA,NA,2,2,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","not wrong","not wrong","wrong","wrong",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
13,"control","4023.900000002235","""","survey-text",25,229074,"0.0-6.0","572897d52865c40008423b21","618af29e6b50937ab4a5aa96","618b0a5ac13ece31154949c7","6hzv2z0vyu34dqv","38",0,1713.40000000224,1,19232.9000000022,NA,"9056.5",NA,NA,NA,NA,8,36051.5999999978,"Jennifer","control","1","4904.5",1,0,0,NA,7,1,0,1,0,0,1,1,0,1,"1",1,0,0,NA,"1","5116.60000000149",1,0,0,NA,7,"No","No","{""Q0"":""No""}","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
387,NA,"4288.30000000447","""","html-button-response",12,78591,"0.0-4.0-0.0-0.0-4.0-0.0","57509b61d6edf00006ff7fcb","618b9cbf713205f8e1c56ef4","618bfc820e052eb2015e7e4f","gdn1fw64539jkce","55",0,1344.89999999851,1,5410.30000000447,"1","4288.30000000447",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<p><b>Example</b></p><video autoplay muted><source src='video/num_scroll_test9.mp4' type='video/mp4'></video><br><p>Do you find multi-tasking difficult?</p>","1","""",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
445,"cog_load","2494.2000000001863","debriefing_form.html","external-html",54,209427,"0.0-7.0","5758a211cb13810006479a0d","618b9cbf713205f8e1c56f05","618c05ad00dcfdcb20324cd7","utmg4h3zfrtvp7n","57",1,3484.70000000019,1,7757.70000000019,"1","5665.0999999996275",1,0,0,"1",8,12352.5999999996,"Heinz","cog_load","1","5537.5",1,0,0,"2",7,0,0,0,0,0,0,0,0,0,"2",1,0,0,"2","1","6237.199999999255",1,0,0,"1",7,"no","no","""","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
497,"control","53868.09999990463","debriefing_form.html","external-html",26,389022,"0.0-7.0","57901c44900cc80001d2e9c7","618b9cbf713205f8e1c56ef4","618c0b405b2a6f03bc51041f","r3e1lkbabba7u6o","57901c44900cc80001d2e9c7",0,2797.59999990463,1,22348.0999999046,NA,"11879.099999904633",NA,NA,NA,NA,8,34228,"Jennifer","control","3","16655.099999904633",1,0,0,NA,4,0,0,2,0,0,2,0,0,2,"1",1,0,0,NA,"4","22786.700000286102",1,0,0,NA,3,"No","No","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","neutral","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","not wrong",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,"unstated","2","2","2","no reason","unstated","2","2","2",FALSE
726,"cog_load","5740.89999961853","""","survey-text",59,278769,"0.0-6.0","57ac740478a38d00017cce22","618b9cbf713205f8e1c56f02","618c277d3541ff5a8ffc9f0a","pz5pfhuas6g7kah","61",0,1662,4,8482.09999990463,"2","4993.299999713898",0,2,0,"1",8,6158.30000019073,"Jennifer","cog_load","1","9676",1,0,0,"q",6,0,0,1,0,0,1,1,0,1,"1",1,0,0,NA,"1","6901.599999904633",1,0,0,"1",6,"no","no","{""Q0"":""no""}","""","""","""","""",NA,NA,2,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
110,"control","1327.199999988079","debriefing_form.html","external-html",27,339586,"0.0-7.0","57b4abf0f0ed6e0001517979","618b9cbf713205f8e1c56f0d","618bd8f4647dec436c0265fb","zgol8jdqhyaxoal","27",1,1372.80000001192,1,10737.5,NA,"31584",NA,NA,NA,NA,8,24948,"Heinz","control","1","4574.699999988079",1,0,0,NA,7,0,0,0,0,0,0,0,1,0,"2",1,0,0,"The druggist needs to protect his livelihood, yes, but if can protect his livelihood by selling the life-saving drug for less than 10x the amount it took to create it, then I believe it is morally wrong for him to deny access to something that could save a life simply because he isn't making the money he WANTS to make.","1","3375.5",1,0,0,NA,7,"No","""","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","not wrong","wrong","wrong",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
360,"cog_load","10719.799999952316","debriefing_form.html","external-html",54,331856,"0.0-7.0","57bca845e2101600015e8e88","618b9cbf713205f8e1c56f0c","618bfab0da95bd61d5c1b203","hfb7alw2a0c2xdm","27",1,1120.70000004768,4,13925.7999999523,"1","10582.899999856949",1,0,0,"1",8,22445.1999998093,"Trolley","cog_load","5","10937.200000047684",1,0,0,"4",2,0,0,2,0,0,0,0,1,0,"2",1,0,0,"Paul had to murder an innocent man in order to stop the trolley. Murder is wrong.","3","10926.5",1,0,0,"1",3,"I've seen variations of the trolley problem before. Usually with pulling a lever to redirect the trolley instead of pushing someone in front of it.","""","""","""","""","""","""",NA,NA,1,1,1,1,"right","wrong","It's wrong and I can provide a valid reason.","not wrong","wrong","wrong","not wrong","wrong","wrong",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,TRUE,3,"unstated","2","reason","reason","reason","unstated","2","reason","reason",FALSE
314,"control","5399.900000095367","""","survey-text",24,152263,"0.0-5.0","57ceec6cfd01b20001d0251d","618b9cbf713205f8e1c56ef6","618bf5a1d844c88dd91038c5","aouy3wnvfsp4mel","32",0,1148.60000014305,4,7469.70000004768,NA,"2846.9000000953674",NA,NA,NA,NA,8,12543.6000001431,"Jennifer","control","1","3139.4000000953674",1,0,0,NA,6,0,0,2,0,0,1,0,1,2,"1",1,0,0,NA,"2","2934.7000000476837",1,0,0,NA,5,"no",NA,"{""Q0"":""no""}","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","not wrong","wrong","wrong",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,TRUE,2,"unstated","2","no reason","2","no reason","unstated","2","no reason","2",FALSE
745,"control","29382.10000000149","""","survey-text",25,251802,"0.0-6.0","57d70b2247180e0001f100e3","618b9cbf713205f8e1c56f0e","618c2a3b66c25d1501626cbc","a4qsgn2aqgq5zts","39",1,1237.80000000075,1,7910.89999999851,NA,"7406.800000000745",NA,NA,NA,NA,8,43153,"Incest","control","5","4245.60000000149",1,0,0,NA,3,0,1,0,0,1,0,1,1,1,"0",1,0,0,NA,"3","7749.199999999255",1,0,0,NA,5,"No","They could be hurting others but unsure.","{""Q0"":""They could be hurting others but unsure.""}","""","""","""","""",NA,NA,NA,1,1,1,"right","wrong","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","wrong",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,TRUE,1,"unstated","reason","reason","no reason","unstated","unstated","reason","reason","no reason",FALSE
928,"control","16969.600000023842","debriefing_form.html","external-html",27,334077,"0.0-7.0","580bea98827ca10001db514e","618b9cbf713205f8e1c56ef1","618c51b7021d08a17a33c5c0","tjre8pc3hk0kx48","52",1,2232.10000002384,1,11490.4000000954,NA,"13612.200000047684",NA,NA,NA,NA,8,12770.5,"Jennifer","control","2","13412.600000023842",1,0,0,NA,1,0,0,0,0,0,0,0,0,0,"2",1,0,0,"cannibalism come to mind.","2","4835.699999928474",1,0,0,NA,6,"no.","no.","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
433,"control","13237.79999999702","debriefing_form.html","external-html",27,255946,"0.0-7.0","581dd1d1cccc4800017ab5c2","618b9cbf713205f8e1c56f1c","618c039f9a3fe993860faec7","6v47axd8jbxelkn","40",0,2449.70000000298,4,15986.1000000015,NA,"6038.5",NA,NA,NA,NA,8,11344.3000000045,"Heinz","control","1","3826.7000000029802",1,0,0,NA,7,0,1,0,0,1,0,0,1,0,"2",1,0,0,"Because his drug was to expensive and he was so selfish at the expense of other people life or death. Human life is more worth than anything","1","3643",1,0,0,NA,7,"no","no","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","not wrong","wrong","wrong",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
880,"control","5492","debriefing_form.html","external-html",27,268308,"0.0-7.0","582afed4ce3a0e00010b3245","618b9cbf713205f8e1c56f02","618c47b498dc5471f0675a59","h5zg20xh6c0tmbg","69",0,2127,4,25205,NA,"15411.99999999997",NA,NA,NA,NA,8,31794,"Heinz","control","2","9159",1,0,0,NA,6,0,1,2,0,1,0,0,1,0,"2",1,0,0,"He did","1","8242.00000000003",1,0,0,NA,6,"No","it jumped ahead before I could say the druggist could have accepted partial payment with the rest due later.    The Hippocratic oath etc","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","not wrong","wrong","wrong",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","2","reason","reason","reason","unstated","2","reason","reason",FALSE
9,"control","15763","""","html-button-response",21,207550,"0.0-4.0-3.0-5.0-0.0","5839a4d4fe62f500016695f1","618af29e6b50937ab4a5aa96","618b06fc96ef5624b24e776d","l71a98ap95876s8","40",1,1389,4,31627,NA,"15763",NA,NA,NA,NA,8,38000,"Incest","control","2","6167",1,0,0,NA,5,1,0,1,0,0,0,0,0,1,"2",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<p style='font-size:20px;'>Julie and Mark's behaviour did not harm anyone or negatively affect anyone.</p><p style='font-size:20px;'>How can there be anything wrong with what they did?</p>","2","""","""",NA,NA,NA,1,1,NA,"wrong",NA,"It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong",NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,2,NA,NA,"unstated","no reason","reason","no reason","reason","unstated","no reason","reason","no reason",FALSE
773,"cog_load","7924.70000000298","""","survey-text",60,343111,"0.0-6.0","58810bc97b21a60001758c8b","618b9cbf713205f8e1c56f02","618c2f2e4135a61816fbff8c","b2nbpxck52lgm92","58",0,1675.30000000447,1,8966.60000000149,"1","9761.79999999702",0,2,0,"1",8,21093.700000003,"Heinz","cog_load","1","12037.79999999702",1,0,0,"3",7,0,0,0,0,0,0,0,0,0,"2",1,0,0,"was too selfish could have reduced price or collected later","2","12734.20000000298",1,0,0,"1",5,"no","this is hard!!","{""Q0"":""this is hard!!""}","""","""","""","""",NA,NA,2,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
396,"cog_load","4191","""","survey-text",53,291707,"0.0-6.0","5886d67b3e1f290001aa7529","618b9cbf713205f8e1c56ef0","618bfdadcf0cab433c1b3da0","bwqp16hujq96n3q","40",0,1742.80000001192,1,13081.0999999642,"0","8841.600000023842",1,0,0,"1",8,12777.8999999762,"Heinz","cog_load","2","7402.299999952316",1,0,0,"3",6,0,1,1,0,0,0,0,0,0,"2",1,0,0,"because the man's wife was dying -- he could have accepted half the cost since he still would have profit","3","11700.5",1,0,0,"1",3,"no","no","{""Q0"":""no""}","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","no reason","reason","reason","reason","unstated","no reason","reason","reason",FALSE
828,NA,"null","""","html-button-response",12,188708,"0.0-4.0-0.0-0.0-4.0-0.0","58cd449293499d00013488fe","618b9cbf713205f8e1c56efc","618c3c133c043c50e6d29c5b","zxrzb2pm7etdowm","59",1,1871,1,23843,"null","null",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<p><b>Example</b></p><video autoplay muted><source src='video/num_scroll_test9.mp4' type='video/mp4'></video><br><p>Do you find multi-tasking difficult?</p>","null","""",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
706,"cog_load","2278.3000000715256","""","survey-text",59,259209,"0.0-6.0","58d7896b4240e5000118f705","618b9cbf713205f8e1c56f02","618c254fd6c1c378d2cc1274","k7qs2gypm22bw80","81",0,1630.5,1,7776.40000009537,"1","6328.800000071526",1,0,0,"0",8,12895,"Incest","cog_load","1","5414.700000047684",0,2,0,"2",2,1,0,0,1,0,0,1,0,0,"1",1,0,0,NA,"1","6144",1,0,0,"1",5,"no","""","{""Q0"":""}","""","""","""","""",NA,NA,1,2,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
