"run_id","condition","rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","age","gender","gender_rt","attention_check","attention_check_rt","scenario","test_condition","InJu1","InJu1_rt","InJu1_trial1","InJu1_trial2","InJu1_trial3","conf1","ca1","sw1","rsn1","ca2","sw2","rsn2","ca3","sw3","rsn3","CS","CS_rt","CS_trial1","CS_trial2","CS_trial3","InJu2","InJu2_rt","InJu2_trial1","InJu2_trial2","InJu2_trial3","conf2","responses","stimulus","button_pressed","key_press","response","recorded_at","ip","user_agent","device","browser","browser_version","platform","platform_version","source_code_version","cog_practice","cog_practice1","cog_practice2","cog_practice3","cog_load_response8","cog_load_response0","reason","cog_load_response5","gender_other"
11,"cog_load","null","""","html-keyboard-response",40,229507,"0.0-3.0-1.0-4.0-2.0-1.0-0.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","""","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",41,230109,"0.0-3.0-1.0-4.0-2.0-1.0-1.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<div style=""font-size:60px;"">3</div>","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",42,231112,"0.0-3.0-1.0-4.0-2.0-1.0-2.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<div style=""font-size:60px;"">2</div>","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",43,232114,"0.0-3.0-1.0-4.0-2.0-1.0-3.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<div style=""font-size:60px;"">1</div>","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","7335","""","html-slider-response",44,239858,"0.0-3.0-1.0-4.0-2.0-2.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<video autoplay muted><source src='video/num_scroll_test8.mp4' type='video/mp4'></video><br><p>How would you rate the actions of Paul?</p><p>(1 = Morally Wrong; and 7 = Morally Right)</p>","""","""","1",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","4662","""","survey-text",45,244536,"0.0-3.0-1.0-5.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"{""Q0"":""2""}","""","""","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","24014","""","html-slider-response",46,268560,"0.0-3.0-1.0-6.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<p>How confident are you about your judgement?</p><p>(1 = Not at all Confident; 7 = Extremely Confident)</p>","""","""","6",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","2086","""","html-button-response",47,270673,"0.0-3.0-1.0-7.0-0.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<p>Do you accept that five people would have died if Paul didn't push the man?</p>","1","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","1028","""","html-button-response",48,271704,"0.0-3.0-1.0-7.0-1.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<p>Do you think it's wrong?</p>","0","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","676","""","html-button-response",49,272383,"0.0-3.0-1.0-7.0-2.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<p>Do you have a reason for your judgement?</p>","0","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","11424","""","html-button-response",50,283811,"0.0-3.0-1.0-7.0-3.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<p>And this man is the only way available to stop the trolley? (Paul does not weigh enough)</p>","1","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","770","""","html-button-response",51,284594,"0.0-3.0-1.0-7.0-4.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<p>Do you think it's wrong?</p>","0","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","2564","""","html-button-response",52,287162,"0.0-3.0-1.0-7.0-5.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<p>Do you have a reason for your judgement?</p>","0","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","699","""","html-button-response",53,287865,"0.0-3.0-1.0-7.0-6.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<p>Do you agree that in stopping the trolley Paul saved the lives of five people?</p>","1","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","776","""","html-button-response",54,288644,"0.0-3.0-1.0-7.0-7.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<p>Do you think it's wrong?</p>","0","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","1178","""","html-button-response",55,289824,"0.0-3.0-1.0-7.0-8.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<p>Do you have a reason for your judgement?</p>","2","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","3788","""","html-button-response",56,293627,"0.0-3.0-1.0-8.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<p style=""text-align: left"">The next page contains a <b>question</b> and an <b>attention task</b> (<i>number scroll</i> video)</p><br><p style=""text-align: left; font-size:20px;"">While answering the question, please count how many times you see the number below:<br></p><p style=""font-size:40px;""><b>three: 3</b></p><p>(The next page will expire within 20 seconds)</br>(You will have 3 attempts at this question)</p>","0","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",57,294131,"0.0-3.0-1.0-9.0-0.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","""","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",58,294732,"0.0-3.0-1.0-9.0-1.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<div style=""font-size:60px;"">3</div>","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",59,295734,"0.0-3.0-1.0-9.0-2.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<div style=""font-size:60px;"">2</div>","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",60,296747,"0.0-3.0-1.0-9.0-3.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<div style=""font-size:60px;"">1</div>","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-button-response",61,317156,"0.0-3.0-1.0-10.0-0.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<video autoplay muted><source src='video/num_scroll_test10.mp4' type='video/mp4'></video><br><p style='font-size:20px;'>Paul's actions saved the lives of five people!</p><p style='font-size:20px;'>How can saving lives be wrong? </p>","null","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",62,317694,"0.0-3.0-1.0-10.0-1.0-0.0-0.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","""","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",63,319698,"0.0-3.0-1.0-10.0-1.0-0.0-1.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<p>Oops! Your time has run out. Please try again.</p>","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",64,320200,"0.0-3.0-1.0-10.0-1.0-1.0-0.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","""","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",65,320801,"0.0-3.0-1.0-10.0-1.0-1.0-1.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<div style=""font-size:60px;"">3</div>","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",66,321804,"0.0-3.0-1.0-10.0-1.0-1.0-2.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<div style=""font-size:60px;"">2</div>","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",67,322806,"0.0-3.0-1.0-10.0-1.0-1.0-3.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<div style=""font-size:60px;"">1</div>","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-button-response",68,343216,"0.0-3.0-1.0-10.0-1.0-2.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<video autoplay muted><source src='video/num_scroll_test10.mp4' type='video/mp4'></video><br><p style='font-size:20px;'>Paul's actions saved the lives of five people!</p><p style='font-size:20px;'>How can saving lives be wrong? </p>","null","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",69,343719,"0.0-3.0-1.0-10.0-2.0-0.0-0.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","""","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",70,345733,"0.0-3.0-1.0-10.0-2.0-0.0-1.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<p>Oops! Your time has run out. Please try again.</p>","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",71,346237,"0.0-3.0-1.0-10.0-2.0-1.0-0.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","""","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",72,346841,"0.0-3.0-1.0-10.0-2.0-1.0-1.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<div style=""font-size:60px;"">3</div>","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",73,347844,"0.0-3.0-1.0-10.0-2.0-1.0-2.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<div style=""font-size:60px;"">2</div>","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",74,348846,"0.0-3.0-1.0-10.0-2.0-1.0-3.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<div style=""font-size:60px;"">1</div>","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","1468","""","html-button-response",75,350723,"0.0-3.0-1.0-10.0-2.0-2.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<video autoplay muted><source src='video/num_scroll_test10.mp4' type='video/mp4'></video><br><p style='font-size:20px;'>Paul's actions saved the lives of five people!</p><p style='font-size:20px;'>How can saving lives be wrong? </p>","2","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","7146","""","survey-text",76,357913,"0.0-3.0-1.0-10.0-3.0-0.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"{""Q0"":""killing is wrong""}","""","""","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","4130","""","survey-text",77,362054,"0.0-3.0-1.0-11.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"{""Q0"":""1""}","""","""","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","1873","""","html-button-response",78,363952,"0.0-3.0-1.0-12.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","<p style=""text-align: left"">The next page contains a <b>question</b> and an <b>attention task</b> (<i>number scroll</i> video)</p><br><p style=""text-align: left; font-size:20px;"">While answering the question, please count how many times you see the number below:<br></p><p style=""font-size:40px;""><b>five: 5</b></p><p>(The next page will expire within 20 seconds)</br>(You will have 3 attempts at this question)</p>","0","""","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
11,"cog_load","null","""","html-keyboard-response",79,364455,"0.0-3.0-1.0-13.0-0.0","cok0wbmz3x7g9n4",39,1,1524,8,29252,"Trolley","cog_load",1,7335,"null","null","1",6,1,0,0,1,0,0,1,0,2,2,1468,"null","null","1",3,3076,"null","null","1",6,"""","""","""","null","""",2021-11-01 21:14:18,"109.77.110.5","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:93.0) Gecko/20100101 Firefox/93.0",NA,"Firefox",93,"Ubuntu",NA,"3a61329f9539c1793efb98a4faa2e6fe",2,"null","1","null",2,1,"killing is wrong",2,NA
